,032024,NGA,Almost sufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.15,306.23,307.31,308.4,309.48,310.57,315.21,319.86,324.5,329.15,333.79,335.89,337.99,340.09,342.19,344.28
,032024,NGA,Critically insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.23,320.65,335.07,349.49,363.91,378.33,408.04,437.75,467.46,497.17,526.88,554.48,582.09,609.69,637.3,664.9
,032024,NGA,Highly insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.45,316.18,326.9,337.63,348.36,359.08,375.32,391.56,407.8,424.04,440.28,456.2,472.13,488.06,503.98,519.91
,032024,NGA,Insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.31,309.39,313.48,317.57,321.66,325.74,332.83,339.91,347,354.08,361.16,369.53,377.89,386.26,394.63,402.99
,032024,NGA,Lower limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.02,275.27,251.51,227.76,204,180.25,170.57,160.89,151.22,141.54,131.86,124.6,117.34,110.08,102.82,95.56
,032024,NGA,Upper limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,331.24,353.49,375.74,397.99,420.24,458.05,495.87,533.68,571.5,609.31,654.42,699.52,744.62,789.73,834.83
,062022,NOR,"Current Policy, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.27255418,48.98420213,48.42033727,47.85499398,47.25104063,46.61674716,45.43420483,44.2533263,43.06879103,41.86866667,40.66990611,,,,,
,062022,NOR,"Current Policy, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.27255418,48.98420213,48.42033727,47.85499398,47.25104063,46.61674716,45.43420483,44.2533263,43.06879103,41.86866667,40.66990611,,,,,
,062022,NOR,Historical,"Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),51.43179119,49.02504693,47.36761138,49.33179093,51.23605145,51.63142406,54.51142905,54.53309906,54.56082266,55.58286441,54.92238081,56.19266023,55.00978034,55.61321438,56.01399834,54.94519334,54.93379119,56.60490944,55.13103128,52.67210854,54.9386741,53.99081596,53.41271166,53.67155716,54.04058202,54.48824925,53.58577928,52.84034868,52.87107348,51.08603446,49.27255418,,,,,,,,,,,,,,,
,062022,NOR,Historical,LULUCF,Emissions (absolute),MtCO2e (GWP-AR4),-10.54190092,-12.33012806,-11.74085046,-13.27117022,-11.19781174,-15.44354452,-14.51188187,-13.20330351,-15.44021994,-17.00274113,-18.64090444,-20.60661562,-21.70418452,-23.31701757,-22.99375599,-20.32921024,-22.28315786,-22.36997064,-23.6994206,-27.11889014,-23.71580228,-25.01459212,-21.36232717,-21.87745253,-18.09756318,-13.10088409,-12.83642765,-13.86274434,-14.601447,-16.43601598,-20.33231063,,,,,,,,,,,,,,,
,062022,NOR,"NDC Unconditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.74430603,,,,,
,062022,NOR,"NDC Unconditional, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.74430603,,,,,
,082021,NOR,1.5C compatible,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.01,,,,,-12.99,,,,,
,082021,NOR,Almost sufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.95,,,,,-0.99,,,,,
,082021,NOR,Highly insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.27,,,,,51.5,,,,,
,082021,NOR,Insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.55,,,,,32.94,,,,,
,082021,NOR,Lower limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.52,,,,,-60.65,,,,,
,082021,NOR,Upper limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.68,,,,,40.1,,,,,
,032022,NOR,1.5C compatible,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.13510476,49.50256508,46.87002539,44.23748571,41.60494602,38.97240634,36.69254506,34.41268377,32.13282249,29.85296121,27.57309992,25.84146108,24.10982224,22.37818339,20.64654455,18.9149057
,032022,NOR,Almost sufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.80703171,54.17398516,52.54093861,50.90789205,49.2748455,47.64179894,46.41923309,45.19666725,43.9741014,42.75153555,41.5289697,40.10105754,38.67314537,37.2452332,35.81732103,34.38940887
,032022,NOR,Critically insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.20424897,62.45035812,63.69646726,64.9425764,66.18868555,67.43479469,68.65309624,69.87139779,71.08969935,72.3080009,73.52630245,75.05343533,76.58056822,78.10770111,79.63483399,81.16196688
,032022,NOR,Highly insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.06123253,57.2859338,57.51063508,57.73533635,57.96003763,58.1847389,58.54661151,58.90848411,59.27035672,59.63222932,59.99410192,60.54803504,61.10196815,61.65590126,62.20983437,62.76376749
,032022,NOR,Insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.53085407,55.01251322,54.49417236,53.97583151,53.45749065,52.93914979,51.94963158,50.96011336,49.97059515,48.98107693,47.99155872,47.33397541,46.67639211,46.01880881,45.36122551,44.70364221
,032022,NOR,Lower limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.70064682,44.54571388,41.39078094,38.235848,35.08091506,31.92598212,29.28807501,26.6501679,24.0122608,21.37435369,18.73644659,17.00747397,15.27850135,13.54952874,11.82055612,10.0915835
,032022,NOR,Upper limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.72644295,65.24635111,66.76625928,68.28616745,69.80607561,71.32598378,73.06475829,74.8035328,76.54230731,78.28108182,80.01985633,82.09421557,84.1685748,86.24293403,88.31729327,90.3916525
,082023,NPL,"Current Policy, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8,50.56,51.57,52.58,53.59,54.6,55.62,56.63,57.64,58.65,,,,,
,082023,NPL,"Current Policy, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8,50.56,51.57,52.58,53.59,54.6,55.62,56.63,57.64,58.65,,,,,
,082023,NPL,Historical,"Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),23.5,23.9,23.8,24.7,25.4,27,27.5,28.1,28,29.2,29.3,29.7,29.3,30,30,30.8,30.6,30.9,32.6,34.2,35.2,36.3,36.8,38.2,40,39.1,42.6,44.9,47.1,48.6,49.2,49.8,,,,,,,,,,,,,,
,082023,NPL,Historical,LULUCF,Emissions (absolute),MtCO2e (GWP-AR4),,,,,8.12,,,,,,-12.78,,,,,,,,,,,-12.51,,,,,,,,8.43,,,,,,,,,,,,,,,,
,082023,NPL,"NDC Conditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8,51.36,52.91,54.47,56.03,57.59,59.14,60.7,62.26,63.82,,,,,
,082023,NPL,"NDC Conditional, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8,50.84,51.87,52.91,53.94,54.98,56.01,57.05,58.08,59.12,,,,,
,082023,NPL,"NDC Unconditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.65,,,,,
,082023,NPL,"NDC Unconditional, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.65,,,,,
,082021,NPL,1.5C compatible,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.85,,,,,236.34,,,,,
,082021,NPL,Almost sufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.2,,,,,289.81,,,,,
,082021,NPL,Highly insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.17,,,,,523.68,,,,,
,082021,NPL,Insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.58,,,,,440.98,,,,,
,082021,NPL,Lower limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,,,,,23.96,,,,,
,082021,NPL,Upper limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.04,,,,,472.88,,,,,
,032022,NPL,1.5C compatible,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.06763467,47.96267233,45.85770999,43.75274765,41.64778531,39.54282297,38.0683868,36.59395063,35.11951446,33.64507829,32.17064212,31.08689171,30.0031413,28.91939089,27.83564048,26.75189007
,032022,NPL,Almost sufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.45113136,49.72194049,47.99274963,46.26355876,44.53436789,42.80517703,41.72046014,40.63574325,39.55102637,38.46630948,37.38159259,36.20579457,35.02999654,33.85419852,32.6784005,31.50260247
,032022,NPL,Critically insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.68849066,55.49940802,56.31032538,57.12124275,57.93216011,58.74307747,59.69440498,60.64573248,61.59705999,62.54838749,63.49971499,64.6211489,65.7425828,66.86401671,67.98545062,69.10688452
,032022,NPL,Highly insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.22632127,54.81579582,55.40527038,55.99474494,56.5842195,57.17369406,57.94152117,58.70934828,59.47717539,60.24500249,61.0128296,61.92107859,62.82932758,63.73757657,64.64582556,65.55407455
,032022,NPL,Insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.93894985,52.79617323,52.6533966,52.51061997,52.36784335,52.22506672,51.91444403,51.60382134,51.29319864,50.98257595,50.67195326,49.94575402,49.21955478,48.49335555,47.76715631,47.04095707
,032022,NPL,Lower limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.25175787,42.73245235,40.21314684,37.69384133,35.17453581,32.6552303,30.7563077,28.85738509,26.95846249,25.05953988,23.16061728,22.41604479,21.6714723,20.9268998,20.18232731,19.43775482
,032022,NPL,Upper limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.00535641,58.42768042,59.85000443,61.27232844,62.69465246,64.11697647,65.676424,67.23587153,68.79531906,70.35476659,71.91421412,74.13297222,76.35173031,78.57048841,80.78924651,83.0080046
,102022,NZL,"Current Policy, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.37,79.2,78.51,77.97,75.25,75.15,75.13,75.04,74.63,74.39,,,,,
,102022,NZL,"Current Policy, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.37,79.2,78.51,77.97,75.25,75.15,75.13,75.04,74.63,74.39,,,,,
,102022,NZL,Historical,"Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),65.2,66.18,67.33,67.19,68.44,69.01,71.19,74.03,71.82,73.58,75.52,78.5,78.59,80.78,80.62,82.67,82.83,80.73,80.49,77.83,78.43,78.29,80.48,79.81,80.62,80.45,78.39,79.89,80.08,81.62,78.78,78.37,,,,,,,,,,,,,,
,102022,NZL,Historical,LULUCF,Emissions (absolute),MtCO2e (GWP-AR4),-21.23,-23.28,-23.04,-23.84,-23.63,-22.45,-21.98,-22.62,-23.26,-26.02,-26.93,-27.48,-26.07,-27.26,-27.2,-25.42,-23.36,-22.08,-29.42,-28.27,-29.33,-29.63,-26.73,-26.3,-26.65,-26.61,-26.24,-24.7,-24.3,-23.03,-23.31,-21.98,,,,,,,,,,,,,,
,102022,NZL,"NDC Unconditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.43,,,,,
,102022,NZL,"NDC Unconditional, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.43,,,,,
,082021,NZL,1.5C compatible,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.86,,,,,31.67,,,,,
,082021,NZL,Almost sufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.97,,,,,37.31,,,,,
,082021,NZL,Highly insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.98,,,,,61.97,,,,,
,082021,NZL,Insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.61,,,,,53.25,,,,,
,082021,NZL,Lower limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,,,,,9.28,,,,,
,082021,NZL,Upper limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.07,,,,,56.61,,,,,
,032022,NZL,1.5C compatible,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.51454642,74.25345665,70.99236687,67.73127709,64.47018731,61.20909754,58.3853725,55.56164745,52.73792241,49.91419737,47.09047233,45.52693933,43.96340632,42.39987332,40.83634031,39.27280731
,032022,NZL,Almost sufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.88785375,77.67228474,75.45671573,73.24114673,71.02557772,68.81000871,66.94602695,65.08204518,63.21806342,61.35408165,59.49009989,58.32687538,57.16365088,56.00042637,54.83720186,53.67397736
,032022,NZL,Critically insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.99068644,86.86504186,87.73939728,88.6137527,89.48810812,90.36246353,91.4151835,92.46790346,93.52062342,94.57334338,95.62606334,96.5116883,97.39731326,98.28293822,99.16856318,100.0541881
,032022,NZL,Highly insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94609507,82.10448636,82.26287766,82.42126895,82.57966025,82.73805154,82.73671261,82.73537368,82.73403476,82.73269583,82.7313569,82.95582948,83.18030207,83.40477466,83.62924724,83.85371983
,032022,NZL,Insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.49106183,78.43686741,77.38267298,76.32847856,75.27428413,74.22008971,73.31522128,72.41035285,71.50548443,70.600616,69.69574757,68.93631436,68.17688114,67.41744792,66.6580147,65.89858148
,032022,NZL,Lower limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.34852468,63.19157124,60.0346178,56.87766437,53.72071093,50.56375749,47.53529364,44.5068298,41.47836595,38.44990211,35.42143827,33.46406319,31.50668811,29.54931303,27.59193795,25.63456287
,032022,NZL,Upper limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.11337886,89.34311354,90.57284823,91.80258291,93.0323176,94.26205228,95.47270624,96.68336019,97.89401414,99.1046681,100.3153221,101.6999283,103.0845346,104.4691409,105.8537472,107.2383535
,092022,PER,"Current Policy, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.53,103.55,105.12,106.91,108.26,109.52,110.79,112.52,114.01,115.51,,,,,
,092022,PER,"Current Policy, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.53,103.55,105.12,106.91,108.26,109.52,110.79,112.52,114.01,115.51,,,,,
,092022,PER,Historical,"Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),53.5,54.2,53.8,58.9,60.7,62.6,61.6,64.7,65.5,68,67.8,65.3,65.4,66.3,69.7,72.3,70.6,77.3,77.3,81.9,85.9,86.1,88.9,87.3,93.6,93.8,98,98.3,101,100,94.1,101.53,,,,,,,,,,,,,,
,092022,PER,Historical,LULUCF,Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,160.22,,,,,87.3,,,,,86.94,,93.59,,105.65,,108.99,,,,,,,,,,,,,,,,,,,
,092022,PER,"NDC Conditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7,,,,,
,092022,PER,"NDC Conditional, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7,,,,,
,092022,PER,"NDC Unconditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.73,,,,,
,092022,PER,"NDC Unconditional, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.73,,,,,
,082021,PER,1.5C compatible,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.37,,,,,102.69,,,,,
,082021,PER,Almost sufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.79,,,,,116.8,,,,,
,082021,PER,Highly insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.37,,,,,178.5,,,,,
,082021,PER,Insufficient,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.25,,,,,156.68,,,,,
,082021,PER,Lower limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.98,,,,,46.66,,,,,
,082021,PER,Upper limit,"Economy-wide, excluding LULUCF",Equity boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.47,,,,,165.1,,,,,
,032022,PER,1.5C compatible,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.2438871,110.0213135,106.7987399,103.5761663,100.3535927,97.13101917,94.37888544,91.62675172,88.874618,86.12248427,83.37035055,78.89240891,74.41446727,69.93652562,65.45858398,60.98064234
,032022,PER,Almost sufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.4777813,115.9108038,114.3438263,112.7768489,111.2098714,109.6428939,108.5088013,107.3747086,106.240616,105.1065233,103.9724307,102.390254,100.8080773,99.22590062,97.64372393,96.06154724
,032022,PER,Critically insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.8984347,125.1654207,129.4324068,133.6993929,137.9663789,142.233365,146.4365806,150.6397963,154.843012,159.0462277,163.2494434,167.2336756,171.2179079,175.2021402,179.1863725,183.1706048
,032022,PER,Highly insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.2047048,125.7601015,129.3154982,132.8708949,136.4262916,139.9816883,144.1277278,148.2737673,152.4198068,156.5658463,160.7118858,163.8913953,167.0709048,170.2504142,173.4299237,176.6094331
,032022,PER,Insufficient,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.3741595,123.4580121,125.5418646,127.6257172,129.7095698,131.7934224,133.4766648,135.1599073,136.8431497,138.5263921,140.2096345,140.1927053,140.175776,140.1588468,140.1419175,140.1249882
,032022,PER,Lower limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8917865,100.8904264,96.88906638,92.88770631,88.88634623,84.88498616,80.12836988,75.3717536,70.61513731,65.85852103,61.10190474,57.87489633,54.64788792,51.4208795,48.19387109,44.96686267
,032022,PER,Upper limit,"Economy-wide, excluding LULUCF",Modelled Domestic Pathways boundaries (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.3968139,142.2831865,150.1695591,158.0559317,165.9423044,173.828677,182.1621462,190.4956153,198.8290845,207.1625536,215.4960228,224.1644821,232.8329414,241.5014006,250.1698599,258.8383192
,052023,PHL,"Current Policy, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.05,263.19,272.88,283.27,294.19,305.08,317.25,329.51,342.96,356.79,,,,,
,052023,PHL,"Current Policy, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.05,256.89,266.27,276.19,287.54,299.52,312.06,326.72,334.05,339.8,,,,,
,052023,PHL,Historical,"Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),108.3,111.6,116.12,118.63,127.37,135.1,138.86,147.86,139.06,146.86,151.67,150.89,152.05,153.55,158.21,158.81,153.14,159.17,167.3,168.59,175.48,177.01,183.42,192.26,199.25,209.84,221.95,238.22,244.43,251.38,240.76,251.05,,,,,,,,,,,,,,
,052023,PHL,Historical,LULUCF,Emissions (absolute),MtCO2e (GWP-AR4),,,,,0.32,,,,,,-105.11,,,,,,,,,,-37,,,,,,,,,,,,,,,,,,,,,,,,,
,052023,PHL,"NDC Conditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.82,,,,,
,052023,PHL,"NDC Conditional, Min","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.82,,,,,
,052023,PHL,"NDC Unconditional, Max","Economy-wide, excluding LULUCF",Emissions (absolute),MtCO2e (GWP-AR4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.9,,,,,
